chapter_id,volume,chapter,source_file,line_start,line_end,source_heading,linked_scene_ids,status,boundary_status,remaining_review,notes
Adi188,3,188,MAHABHARATA-3-AADIPARVA_djvu.txt,26075,26558,"(ರಾಜರ ಕ್ಲೋಭೆ, ದ್ರುಪದನನ್ನು ಕೊಲ್ಲಲು ಪ್ರಯತ್ನ. ಭೀಮಸೇನನ ಸ್ಥೈರ್ಯ, ಕೃಷ್ಣನಿಂದ ಬಲರಾಮನಿಗೆ ಪಾಂಡವರ ಪ್ರತ್ಯೇಕ ಪರಿಚಯ.)",G30-S06,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi189,3,189,MAHABHARATA-3-AADIPARVA_djvu.txt,26559,27091,"(ಕರ್ಣಾರ್ಜುನರ, ಭೀಮಶಲ್ಯರ, ಧರ್ಮರಾಜ ಸುಯೋಧನರ, ದ್ವಂದ್ವ ಯುದ್ಧ, ಕರ್ಣಾದಿಗಳ ಪರಾಜಯ, ಪಶ್ಚಾತ್‌ನಿವೃತ್ತಿ, ಭೀಮಾರ್ಜುನರಿಂದ ದ್ರೌಪದಿಯನ್ನುಕರೆದುಕೊಂಡು ಕುಂತಿಯ ಸಮೀಪಗಮನ)",G30-S07,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi190,3,190,MAHABHARATA-3-AADIPARVA_djvu.txt,27092,27528,"(ಭೀಮಾರ್ಜುನರಿಂದ ಕುಂತಿಗೆ ದ್ರೌಪದಿಯ ನಿವೇದನೆ, ಕುಂತಿಯ ವಾಕ್ಯ, ಪಾಂಡವರ ದಿಗ್ಮಮೆ. ಐವರಿಗೂ ಪತ್ನಿಯೆಂಬ ಯುಧಿಷ್ಠಿರನ ನಿಶ್ಚಯ. ಕೃಷ್ಣಬಲರಾಮರ ಆಗಮನ ಮತ್ತು ಕುಶಲ ಪ್ರಶ್ನೆ.)",G30-S08,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi191,3,191,MAHABHARATA-3-AADIPARVA_djvu.txt,27529,27774,"(ಧೃಷ್ಟದ್ಯುಮ್ನನಿಂದ ದ್ರೌಪದಿಯನ್ನು ಹಿಂಬಾಲಿಸಿ ಪಾಂಡವರ ಪರೀಕ್ಷಣ, ದ್ರುಪದನ ಬಳಿಗೆ ಪುನರಾಗಮನ)",G30-S09,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi192,3,192,MAHABHARATA-3-AADIPARVA_djvu.txt,27775,28137,"(ದೃಷ್ಟದ್ಯುಮನಿಂದ ರಾತ್ರಿಯ ವೃತ್ತಾಂತದ ಕಥನ, ದ್ರುಪದನಿಂದ ಧರ್ಮರಾಜನ ಬಳಿಗೆ ಪುರೋಹಿತನ ಪ್ರೇಷಣ, ಧರ್ಮರಾಜ ಮತ್ತು ಪುರೋಹಿತನ ಸಂವಾದ)",G31-S01,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi193,3,193,MAHABHARATA-3-AADIPARVA_djvu.txt,28138,28443,(ದ್ರುಪದನಿಂದ ಪಾಂಡವರ ಪರೀಕ್ಷೆ ಅವರು ಕ್ಚತ್ರಿಯರೆಂದು ನಿರ್ಧಾರ),G31-S02,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi194,3,194,MAHABHARATA-3-AADIPARVA_djvu.txt,28444,28858,"(ಧರ್ಮರಾಜನಿಂದ ತಾವು ಪಾಂಡುಪುತ್ರರೆಂದು ಕಥನ, ದ್ರುಪದನ ಹರ್ಷ, ಐದು ಜನರಿಗೆ ದ್ರೌಪದಿಯನ್ನು ಕೊಡಲು ಅಸಂತೋಷ)",G31-S03,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi195,3,195,MAHABHARATA-3-AADIPARVA_djvu.txt,28859,29093,"(ವ್ಯಾಸರನ್ನು ಕುರಿತು ದ್ರುಪದನ ಪ್ರಶ್ನೆ ಧರ್ಮರಾಜ ಮತ್ತು ಕುಂತಿಯ ವಚನಗಳು, ವ್ಯಾಸರಿಂದ ದ್ರುಪದನಿಗೆ ಏಕಾಂತದಲ್ಲಿ ಉಪದೇಶ)",G31-S04 | A102-S01,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi196,3,196,MAHABHARATA-3-AADIPARVA_djvu.txt,29094,29807,(ವ್ಯಾಸರಿಂದ ಪಂಚಕನ್ಯೋಪಾಖ್ಯಾನ ಪ್ರಾರಂಭ. ಅದರಲ್ಲಿ ನಾಳಾಯನಿಯ ಜನ್ಮ. ಅನಂತರ ಪತಿಸೇವೆಯಿಂದ ನಾಳಾಯನಿಯ ವರಸ್ವೀಕಾರ. ಅನಂತರ ಇಂದ್ರಸೇನೆಯ ಜನ್ಮ. ರುದ್ರದೇವರಿಂದ ಪಂಚಪತ್ನೀತ್ವವರಸ್ವೀಕಾರ.),G31-S05 | G31-S07 | A102-S02 | A102-S03 | A102-S04 | A102-S05,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi197,3,197,MAHABHARATA-3-AADIPARVA_djvu.txt,29808,30559,"(ಪಂಚೇಂದ್ರೋಪಾಖ್ಯಾನ - ದೇವತೆಗಳ ಸತ್ರದಲ್ಲಿ ಬ್ರಹ್ಮದೇವರ ವಾಕ್ಯವನ್ನು ಕೇಳಿ ದೇವತೆಗಳಿಂದ ಗಂಗಾಸಮೀಪ ಗಮನ, ಅಲ್ಲಿ ಅಳುತ್ತಿರುವ ವನಿತೆಯ ದರ್ಶನ, ಅವಳನ್ನು ಕರೆದುಕೊಂಡು ರುದ್ರಸಮೀಪಕ್ಕೆ ಗಮನ, ರುದ್ರ ಮತ್ತು ಇಂದ್ರರ ಸಂವಾದ, ರುದ್ರನಿಂದ ಇಂದ್ರನ ನಿಂದೆ, ವ್ಯಾಸರಿಂದ ದ್ರುಪದನಿಗೆ ದಿವ್ಯದೃಷ್ಟಿಯನ್ನು ಕೊಟ್ಟು ಪಂಚೇಂದ್ರರ ಮತ್ತು ಅವರ ಸಮೀಪದಲ್ಲಿ ದ್ರೌಪದಿಯ ದರ್ಶನ, ದ್ರುಪದನ ಸಮಾಧಾನ ಮತ್ತು ಹರ್ಷ)",G31-S06 | G31-S07,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi198,3,198,MAHABHARATA-3-AADIPARVA_djvu.txt,30560,31177,"(ವ್ಯಾಸರಿಂದ ದ್ರೌಪದಿಯ ದೇವತಾಂಶತ್ವಸಮರ್ಥನೆ. ದ್ರುಪದನಿಂದ ವ್ಯಾಸರ ಅಭಿಪ್ರಾಯದ ಅಂಗೀಕಾರ, ವಿವಾಹ, ಉಡುಗೊರೆಗಳು ಮತ್ತು ಎಲ್ಲರ ಹರ್ಷ.)",G31-S07 | G31-S08,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi199,3,199,MAHABHARATA-3-AADIPARVA_djvu.txt,31178,31350,(ದ್ರೌಪದಿಗೆ ಕುಂತಿಯ ಆಶೀರ್ವಾದ. ಕೃಷ್ಣನು ಕಳುಹಿಸಿದ ಉಡುಗೊರೆಗಳು.),G31-S09,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi200,4,200,MAHABHARATA-4-AADIPARVA_djvu.txt,906,1397,"(ಚಾರರಿಂದ ಪಾಂಡವರು ದ್ರೌಪದಿಯನ್ನುಗೆದ್ದರೆಂದು ಸರ್ವತ್ರ ಪ್ರಚಾರ. ಕೆಲವು ರಾಜರ ಹರ್ಷ, ದುರ್ಯೋಧನಾದಿಗಳ ಅಸೂಯೆ, ಶಕುನಿಯ ದುರ್ನೀತಿ ಮತ್ತು ಭೂರಿಶ್ರವನ ಹಿತವಚನ)",G32-S01,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi201,4,201,MAHABHARATA-4-AADIPARVA_djvu.txt,1398,2117,"(ಅಭಿಯಾನ ಮಾಡಲು ಕರ್ಣನ ಆಗ್ರಹ, ಅಭಿಯಾನ. ದುರ್ಯೋಧನಾದಿಗಳ ಪರಾಜಯ, ಪ್ರತಿನಿವೃತ್ತಿ, ಕೃಷ್ಣನಿಂದ ಚತುರಂಗಬಲ ಪ್ರೇಷಣ.)",G32-S02,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi202,4,202,MAHABHARATA-4-AADIPARVA_djvu.txt,2118,2566,"(ಸ್ವಯಂವರದಿಂದ ಹಿಂದಿರುಗಿದ ದುರ್ಯೋಧನಾದಿಗಳ ವಿಷಾದ, ವಿದುರನಿಂದ ಧೃತರಾಷ್ಟ್ರನಿಗೆ ವೃತ್ತಾಂತ ಕಥನ, ದುರ್ಯೋಧನಾದಿಗಳಿಂದ ದುರ್ಮಂತ್ರಣ.)",G32-S03,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi203,4,203,MAHABHARATA-4-AADIPARVA_djvu.txt,2567,2814,"(ಕರ್ಣನ ಸಲಹೆ, ವಿಕ್ರಮವನ್ನು ಮಾಡಲು ಉಪದೇಶ, ಧೃತರಾಷ್ಟ ಸಂದಿಗ್ಧ ಮನಸ್ಥಿತಿ)",G32-S04,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi204,4,204,MAHABHARATA-4-AADIPARVA_djvu.txt,2815,3020,"(ಮಂತ್ರಿಗಳ ಎದುರಿನಲ್ಲಿದುರ್ಯೋಧನನಿಗೆ ಭೀಷ್ಠರ ಹಿತವಚನ, ಪಾಂಡವರಿಗೆ ಅರ್ಧರಾಜ್ಯವನ್ನುಕೊಡಲು ನಿರ್ಬಂಧ)",G32-S05,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi205,4,205,MAHABHARATA-4-AADIPARVA_djvu.txt,3021,3368,(ದ್ರೋಣರ ಹಿತವಚನ ಮತ್ತು ಕರ್ಣನ ವಿರೋಧ),G32-S06,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi206,4,206,MAHABHARATA-4-AADIPARVA_djvu.txt,3369,3659,(ವಿದುರನ ಹಿತವಚನ),G32-S07,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi207,4,207,MAHABHARATA-4-AADIPARVA_djvu.txt,3660,3990,(ಪಾಂಡವರನ್ನು ತರಲು ಪಾಂಚಾಲದೇಶಕ್ಕೆ ವಿದುರನ ಪ್ರಯಾಣ. ಅಲ್ಲಿಅವನ ಮಧುರವಚನಗಳು),G32-S08,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi208,4,208,MAHABHARATA-4-AADIPARVA_djvu.txt,3991,4617,"(ಹಸ್ತಿನಪುರಕ್ಕೆ ಪಾಂಡವರ ಆಗಮನ, ಪೌರರ ಹರ್ಷ.)",G32-S09,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi209,4,209,MAHABHARATA-4-AADIPARVA_djvu.txt,4618,5719,"(ಧೃತರಾಷ್ಟ್ರನಿಂದ ಧರ್ಮರಾಜನಿಗೆ ಅಭಿಷೇಕ, ಖಾಂಡವಪ್ಪಸ್ಥಕ್ಕೆ ಹೋಗಲು ಆದೇಶ, ವೇದವ್ಯಾಸರ ಮತ್ತು ಯಾದವಕೃಷ್ಣನ ಜೊತೆಯಲ್ಲಿ ಖಾಂಡವಪ್ರಸ್ಥಪ್ರವೇಶ. ವಿಶ್ಷಕರ್ಮನಿಂದ ನಗರ ನಿರ್ಮಾಣ ಮತ್ತು ಕೃಷ್ಣನ ಪ್ರಯಾಣ.)",G33-S01 | G33-S02,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi210,4,210,MAHABHARATA-4-AADIPARVA_djvu.txt,5720,6229,"(ಇಂದ್ರಪ್ರಸ್ಥದಲ್ಲಿ ಪಾಂಡವರ ರಾಜ್ಯಭಾರ, ನಾರದರ ಆಗಮನ, ಅವರ ಜ್ಞಾನದ ಆಗಾಧತೆ, ಸುಂದೋಷಸುಂದರ ಉಲ್ಲೇಖ.)",G33-S03,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi211,4,211,MAHABHARATA-4-AADIPARVA_djvu.txt,6230,6511,"(ಹಿರಣ್ಯಕಶಿಪುವಿನವ ವಂಶದಲ್ಲಿಸುಂದೋಪಸುಂದರ ಜನನ, ಬ್ರಹ್ಮದೇವರ  ಕುರಿತು ತಪಸ್ಸುಮತ್ತು ವರಪ್ರಾಪ್ತಿ.)",G33-S04,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi212,4,212,MAHABHARATA-4-AADIPARVA_djvu.txt,6512,6765,"(ಸುಂದೋಪಸುಂದರಿಂದ ಸರ್ಗಾದಿಜಯ, ಯಷಿಗಳ ವಧೆ, ಭೂಮಿಯ ಉಗ್ರರೂಪತೆ.)",G33-S05,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi213,4,213,MAHABHARATA-4-AADIPARVA_djvu.txt,6766,7054,(ದೇವತೆಗಳಿಂದ ಬ್ರಹ್ಮದೇವರ ಬಳಿಯಲ್ಲಿ ದೂರು. ಬ್ರಹ್ಮದೇವರಿಂದ ವಿಶಕರ್ಮನಿಗೆ ತಿಲೋತ್ತಮೆಯನ್ನು ನಿರ್ಮಿಸಲು ಆದೇಶ. ತಿಲೋತ್ತಮೆಯ ಸೌಂದರ್ಯ.),G33-S06,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi214,4,214,MAHABHARATA-4-AADIPARVA_djvu.txt,7055,7506,(ಸುಂದೋಪಸುಂದರ ಬಳಿಗೆ ತಿಲೋತ್ತಮೆಯ ಗಮನ. ಅವಳ ಸಲುವಾಗಿ ಅವರ ವಿರೋಧ. ಗದಾಯುದ್ಧದಿಂದ ಮರಣ. ನಾರದರ ಹಿತೋಪದೇಶ. ಪಾಂಡವರ ಸಮಯಬಂಧ.),G33-S07 | G33-S08,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi215,4,215,MAHABHARATA-4-AADIPARVA_djvu.txt,7507,7877,"(ಆಯುಧಾಗಾರದಲ್ಲಿದ್ದಧರ್ಮರಾಜ ದ್ರೌಪದಿ, ಬ್ರಾಹ್ಮಣನ ಗೋರಕ್ಷಣೆಗಾಗಿ ಅರ್ಜುನ ಅಲ್ಲಿಗೆ ಬಂದುದು, ಧರ್ಮರಾಜರನ್ನು ನೋಡಿ, ಅರ್ಜುನನ ವನವಾಸ ನಿಶ್ಚಯ.)",G34-S01 | G34-S02,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi216,4,216,MAHABHARATA-4-AADIPARVA_djvu.txt,7878,8293,"(ಅರ್ಜುನನ ತೀರ್ಥಯಾತ್ರೆ, ಉಲೂಪಿಯಿಂದ ಅರ್ಜುನನ ಹರಣ, ನಾಗಲೋಕ ಪ್ರಾಪ್ತಿ, ಇರಾವಂತನ ಉತ್ಪತ್ತಿ.)",G34-S03 | G34-S04,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi217,4,217,MAHABHARATA-4-AADIPARVA_djvu.txt,8294,8593,"(ಬ್ರಾಹ್ಮಣರಿಗೆ ಎಲ್ಲಾ ವೃತ್ತಾಂತವನ್ನು ತಿಳಿಸಿ ಅರ್ಜುನನ ಪ್ರಯಾಣ, ಮಣಲೂರಿನಲ್ಲಿ ಚಿತ್ರಾಂಗದೆಯ ವಿವಾಹ.)",G34-S04 | G34-S05,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi218,4,218,MAHABHARATA-4-AADIPARVA_djvu.txt,8594,9153,"(ದಕ್ಷಿಣ ಸಮುದ್ರತೀರದಲ್ಲಿ ನಾರೀತೀರ್ಥದಲ್ಲಿ ಅರ್ಜುನನಿಂದ ಅಪ್ಪರೆಯರ ಮೋಚನ. ಮಣಲೂರಿಗೆ ಹಿಂದಿರುಗಿ, ಚಿತ್ರವಾಹನನಿಗೆ ಬಭ್ರುವಾಹನನನ್ನು ಸಮರ್ಪಿಸಿ ಪುನಃ ತೀರ್ಥ ಯಾತ್ರಾಗಮನ.)",G34-S06 | G34-S07,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi219,4,219,MAHABHARATA-4-AADIPARVA_djvu.txt,9154,9555,"(ಅರ್ಜುನನ ಪ್ರಭಾಸಪ್ರಾಪ್ತಿ. ಸುಭದ್ರೆಯ ಚಿಂತೆಯಿಂದ ಯತಿವೇಷಧಾರಣ. ಕೃಷ್ಣನ ಆಗಮನ, ಸಮ್ಮತಿ ಮತ್ತು ಭೋಜನಾದಿ ವ್ಯವಸ್ಥೆ. ದ್ವಾರಕಾಪಟ್ಟಣಕ್ಕೆ ಪ್ರತಿನಿವೃತ್ತಿ.)",G34-S08,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi220,4,220,MAHABHARATA-4-AADIPARVA_djvu.txt,9556,9865,"(ರೈವತಕಪರ್ವತದಲ್ಲಿ ವೃಷ್ಟ್ಯಂಧಕರ ಮಹೋತ್ಸವ, ಅಲ್ಲಿಗೆ ಕೃಷ್ಣಸುಭದ್ರೆಯ ಆಗಮನ. ಕೃಷ್ಣನಲ್ಲಿ ಅರ್ಜುನನ ಪ್ರಾರ್ಥನೆ. ಕೃಷ್ಣನಿಂದ ಉಪಾಯ ಸೂಚನೆ ಮತ್ತು ಧರ್ಮರಾಜನ ಅನುಮತಿ)",G35-S01,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi221,4,221,MAHABHARATA-4-AADIPARVA_djvu.txt,9866,10385,"(ಉತ್ಸವವನ್ನು ಮುಗಿಸಿ ಎಲ್ಲರ ನಿರ್ಗಮನ, ಅರ್ಜುನನ ಚಿಂತೆ, ಬಲರಾಮಾದಿಗಳಿಂದ ಪುನಃ ಬಂದು ಚಾತುರ್ಮಾಸ್ಯವನ್ನು ಕನ್ಯಾಗಾರದಲ್ಲಿ ಕಳೆಯಬೇಕೆಂಬ ಪ್ರಾರ್ಥನೆ, ಕೃಷ್ಣನ ವಿರೋಧ ಸೂಚನೆ ಮತ್ತು ಅನುಮತಿ.)",G35-S02,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.","Repeated chapter-opening headers in raw OCR: 9866,9951. Do not narrate duplicate as a second event."
Adi222,4,222,MAHABHARATA-4-AADIPARVA_djvu.txt,10386,11174,"(ಕನ್ಯಾಗಾರದ ಸಮೀಪದಲ್ಲಿ ಅರ್ಜುನನ ವಾಸ, ಸುಭದ್ರೆಯ ಉಪಚಾರ, ಅರ್ಜುನ ಸುಭದ್ರೆಯರ ಸಂವಾದ, ಅರ್ಜುನನ ಜೊತೆಯಲ್ಲಿ ಸಮಾಲೋಚಿಸಿ ಕೃಷ್ಣನಿಂದ ಎಲ್ಲರನ್ನೂ ದ್ವೀಪಾಂತರಕ್ಕೆ ಪ್ರೇಷಣ.)",G35-S03 | G35-S04,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi223,4,223,MAHABHARATA-4-AADIPARVA_djvu.txt,11175,12104,"(ಇಂದ್ರ ಮೊದಲಾದ ದೇವತೆಗಳಿಂದ ಕೃಷ್ಣನ ಸನ್ನಿಧಿಯಲ್ಲಿಸುಭದ್ರೆಯ ವಿವಾಹ,   ಕೃಷ್ಣನ ಸೂಚನೆಯಂತೆ ರಥದಲ್ಲಿ ಅರ್ಜುನ ಮತ್ತು ಸುಭದ್ರೆಯರ ನಿರ್ಗಮನ, ಕೆಲವರ ಹರ್ಷ ಮತ್ತು ಕೆಲವರ ರೋಷ)",G35-S05 | G35-S06,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi224,4,224,MAHABHARATA-4-AADIPARVA_djvu.txt,12105,12813,"(ದ್ವಾರಕೆಯಿಂದ ಸುಭದ್ರೆಯ ಜೊತೆಯಲ್ಲಿ ಅರ್ಜುನನ ನಿರ್ಗಮನ,   ಮಧ್ಯಮಾರ್ಗದಲ್ಲಿವಿಪೃಥುವಿನ ಪ್ರತಿರೋಧ ಮತ್ತು ಸಮ್ಮತಿ, ವೃಷ್ಣ್ಯಂಧಕರ ಸಭೆ, ಬಲರಾಮನ ಕೋಪ, ಕೃಷ್ಣನ ಮೌನ.)",G35-S07 | G35-S08 | G35-S09,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi225,4,225,MAHABHARATA-4-AADIPARVA_djvu.txt,12814,13171,"(ಕೃಷ್ಣನ ಹಿತೋಪದೇಶದಿಂದ ಬಲರಾಮಾದಿಗಳ ಸಮಾಧಾನ, ಅರ್ಜುನನನ್ನು   ಹಿಂಬಾಲಿಸಿದ ಯಾದವರ ಪ್ರತಿನಿವೃತ್ತಿ, ನೀಳದೇಶವನ್ನು ಅತಿಕ್ರಮಿಸಿ ಅರ್ಜುನನ ಕುರುದೇಶ ಪ್ರಾಪ್ತಿ.)",G36-S01 | G36-S02,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi226,4,226,MAHABHARATA-4-AADIPARVA_djvu.txt,13172,13518,"(ಅರ್ಜುನನ ಸ್ವಭವನ ಪ್ರಾಪ್ತಿ, ಗೋಪಾಲಿಕೆ ವೇಷದಿಂದ ಸುಭದ್ರೆಯ ಪ್ರವೇಶ, ಕುಂತಿಯ ಮತ್ತು ದ್ರೌಪದಿಯ ಆಶೀರ್ವಾದ, ಎಲ್ಲರ ಹರ್ಷ.)",G36-S02 | G36-S03,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi227,4,227,MAHABHARATA-4-AADIPARVA_djvu.txt,13519,14132,"(ಯಾದವರಿಂದ ಇಂದ್ರಪ್ರಸ್ಥಕ್ಕೆ ಉಡುಗೊರೆಗಳ ಆಹರಣ, ಇಂದ್ರಪ್ರಸ್ಥದಲ್ಲಿ ಏಳು ದಿನಗಳ ಕಾಲ ಅರ್ಜುನ-ಸುಭದ್ರೆಯರ ವಿವಾಹ, ಯಾದವರ ನಿರ್ಗಮನ, ಇಂದ್ರಪ್ರಸ್ಥದಲ್ಲಿ ಕೃಷ್ಣನ ವಾಸ.)",G36-S04 | G36-S05,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi228,4,228,MAHABHARATA-4-AADIPARVA_djvu.txt,14133,14488,"(ಅಭಿಮನ್ಯುವಿನ ಜನನ, ಕೃಷ್ಣನಿಂದ ಅವನ ಲಾಲನ, ಅರ್ಜುನನಿಂದ ಶಸ್ತ್ರಾಸ್ತ್ರ ಪ್ರಾಪ್ತಿ, ಪಂಚದ್ರೌಪದೇಯರ ಜನನ.)",G36-S06 | G36-S07 | G36-S08,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi229,4,229,MAHABHARATA-4-AADIPARVA_djvu.txt,14489,14824,"(ನಗರವಿಹಾರವನ್ನುಮುಗಿಸಿ ಯಮುನಾ ತೀರದಲ್ಲಿವಿಹರಿಸಲು ಕೃಷ್ಣಾರ್ಜುನರ ನಿರ್ಧಾರ, ಖಾಂಡವವನ ಪ್ರಾಪ್ತಿ ಮತ್ತು ವರ್ಣನೆ.)",G37-S01,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
